word,label,bound,flag,radical,pinyin
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
陈,B-Per,B,nr,阝,chén
苏,I-Per,M,nr,艹,sū
勤,E-Per,E,nr,力,qín
女,B-Gdr,B,n,女,nǚ
士,E-Gdr,E,n,士,shì
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
出,O,B,v,凵,chū
生,O,E,v,生,shēng
",",O,S,x,UNK,UNK
本,O,B,n,木,běn
科,O,M,n,禾,kē
毕,O,M,n,比,bì
业,O,E,n,一,yè
于,O,S,p,二,yú
南,B-Sch,B,ns,十,nán
京,I-Sch,E,ns,亠,jīng
理,I-Sch,B,nt,王,lǐ
工,I-Sch,M,nt,工,gōng
大,I-Sch,M,nt,大,dà
学,E-Sch,E,nt,子,xué
炮,B-Maj,B,n,火,páo
弹,I-Maj,E,n,弓,dàn
设,I-Maj,B,vn,讠,shè
计,I-Maj,E,vn,讠,jì
专,I-Maj,B,n,一,zhuān
业,E-Maj,E,n,一,yè
",",O,S,x,UNK,UNK
硕,O,B,n,石,shuò
士,O,E,n,士,shì
研,O,B,n,石,yán
究,O,M,n,穴,jiū
生,O,E,n,生,shēng
毕,O,B,n,比,bì
业,O,E,n,一,yè
于,O,S,p,二,yú
澳,B-Sch,B,ns,氵,ào
门,I-Sch,E,ns,门,mén
科,I-Sch,B,n,禾,kē
技,I-Sch,E,n,扌,jì
大,I-Sch,B,n,大,dà
学,E-Sch,E,n,子,xué
工,B-Maj,B,j,工,gōng
商,I-Maj,M,j,口,shāng
管,I-Maj,M,j,竹,guǎn
理,I-Maj,E,j,王,lǐ
专,I-Maj,B,n,一,zhuān
业,E-Maj,E,n,一,yè
",",O,S,x,UNK,UNK
上,B-Sch,B,ns,一,shàng
