word,label,bound,flag,radical,pinyin
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
解,B-Per,B,v,角,jiě
冻,E-Per,E,v,冫,dòng
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
出,O,B,v,凵,chū
生,O,E,v,生,shēng
",",O,S,x,UNK,UNK
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
公,O,B,n,八,gōng
司,O,E,n,口,sī
监,O,B,n,皿,jiān
事,O,M,n,亅,shì
会,O,E,n,人,huì
主,O,B,n,丶,zhǔ
席,O,E,n,巾,xí
、,O,S,x,UNK,UNK
工,O,B,n,工,gōng
会,O,M,n,人,huì
主,O,M,n,丶,zhǔ
席,O,E,n,巾,xí
",",O,S,x,UNK,UNK
兼,O,B,v,丷,jiān
任,O,E,v,亻,rèn
中,B-Com,B,ns,丨,zhōng
国,I-Com,E,ns,囗,guó
上,I-Com,B,nt,一,shàng
市,I-Com,M,nt,巾,shì
公,I-Com,M,nt,八,gōng
司,I-Com,E,nt,口,sī
协,I-Com,B,n,十,xié
会,I-Com,E,n,人,huì
监,I-Com,B,n,皿,jiān
事,I-Com,M,n,亅,shì
会,E-Com,E,n,人,huì
专,O,B,n,一,zhuān
业,O,E,n,一,yè
委,O,B,n,女,wěi
员,O,M,n,口,yuán
会,O,E,n,人,huì
委,O,B,n,女,wěi
员,O,E,n,口,yuán
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
年,O,S,m,干,nián
毕,O,B,n,比,bì
业,O,E,n,一,yè
于,O,S,p,二,yú
南,B-Sch,B,ns,十,nán
