word,label,bound,flag,radical,pinyin
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
许,B-Per,B,nr,讠,xǔ
雄,E-Per,E,nr,隹,xióng
:,O,S,x,UNK,UNK
男,S-Gdr,S,n,田,nán
",",O,S,x,UNK,UNK
num,B-Bir,B,m,UNK,UNK
num,I-Bir,M,m,UNK,UNK
num,I-Bir,M,m,UNK,UNK
num,I-Bir,E,m,UNK,UNK
年,E-Bir,S,m,干,nián
出,O,B,v,凵,chū
生,O,E,v,生,shēng
",",O,S,x,UNK,UNK
同,B-Sch,B,nt,口,tóng
济,I-Sch,M,nt,氵,jì
大,I-Sch,M,nt,大,dà
学,E-Sch,E,nt,子,xué
工,B-Maj,B,j,工,gōng
商,I-Maj,M,j,口,shāng
管,I-Maj,M,j,竹,guǎn
理,E-Maj,E,j,王,lǐ
硕,B-Edu,B,n,石,shuò
士,E-Edu,E,n,士,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,I-Time,S,m,月,yuè
至,I-Time,S,p,至,zhì
num,I-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,E,m,UNK,UNK
年,I-Time,S,m,干,nián
num,I-Time,S,m,UNK,UNK
月,E-Time,S,m,月,yuè
历,O,B,n,厂,lì
任,O,E,n,亻,rèn
办,B-Job,B,n,力,bàn
事,I-Job,M,n,亅,shì
员,I-Job,E,n,口,yuán
、,I-Job,S,x,UNK,UNK
科,I-Job,B,n,禾,kē
员,I-Job,E,n,口,yuán
、,I-Job,S,x,UNK,UNK
部,I-Job,B,n,阝,bù
门,I-Job,E,n,门,mén
