word,label,bound,flag,radical,pinyin
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
杨,B-Per,B,nr,木,yáng
志,I-Per,M,nr,心,zhì
群,E-Per,E,nr,羊,qún
先,O,B,n,儿,xiān
生,O,E,n,生,shēng
",",O,S,x,UNK,UNK
执,B-Zhi,B,v,扌,zhí
行,I-Zhi,E,v,行,háng
董,I-Zhi,B,n,艹,dǒng
事,I-Zhi,E,n,亅,shì
候,I-Zhi,B,n,亻,hòu
选,I-Zhi,M,n,辶,xuǎn
人,E-Zhi,E,n,人,rén
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Bir,B,m,UNK,UNK
num,I-Bir,M,m,UNK,UNK
num,I-Bir,M,m,UNK,UNK
num,I-Bir,E,m,UNK,UNK
年,E-Bir,S,m,干,nián
出,O,B,v,凵,chū
生,O,E,v,生,shēng
",",O,S,x,UNK,UNK
南,B-Sch,B,nt,十,nán
开,I-Sch,M,nt,廾,kāi
大,I-Sch,M,nt,大,dà
学,E-Sch,E,nt,子,xué
世,B-Maj,B,n,一,shì
界,I-Maj,E,n,田,jiè
经,I-Maj,B,n,纟,jīng
济,I-Maj,M,n,氵,jì
学,E-Maj,E,n,子,xué
博,B-Edu,B,n,十,bó
士,E-Edu,E,n,士,shì
",",O,S,x,UNK,UNK
高,B-Hon,B,b,高,gāo
级,I-Hon,E,b,纟,jí
经,I-Hon,B,n,纟,jīng
济,I-Hon,M,n,氵,jì
师,E-Hon,E,n,巾,shī
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
杨,B-Per,B,nr,木,yáng
志,I-Per,M,nr,心,zhì
群,E-Per,E,nr,羊,qún
先,B-Gdr,B,n,儿,xiān
生,E-Gdr,E,n,生,shēng
于,O,S,p,二,yú
num,B-Time,B,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
num,I-Time,M,m,UNK,UNK
