word,label,bound,flag,radical,pinyin
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
陈,B-Per,B,nr,阝,chén
毅,I-Per,E,nr,殳,yì
龙,E-Per,S,n,龙,lóng
:,O,S,x,UNK,UNK
男,S-Gdr,S,n,田,nán
、,O,S,x,UNK,UNK
汉,B-Nat,B,nz,氵,hàn
族,E-Nat,E,nz,方,zú
、,O,S,x,UNK,UNK
中,B-Uni,B,n,丨,zhōng
共,I-Uni,M,n,八,gòng
党,I-Uni,M,n,儿,dǎng
员,E-Uni,E,n,口,yuán
",",O,S,x,UNK,UNK
出,O,S,v,凵,chū
生,O,B,v,生,shēng
于,O,E,v,二,yú
num,B-Bir,B,m,UNK,UNK
num,I-Bir,M,m,UNK,UNK
num,I-Bir,M,m,UNK,UNK
num,I-Bir,E,m,UNK,UNK
年,I-Bir,S,m,干,nián
num,I-Bir,S,m,UNK,UNK
月,I-Bir,S,m,月,yuè
num,I-Bir,B,m,UNK,UNK
num,I-Bir,E,m,UNK,UNK
日,E-Bir,S,m,日,rì
",",O,S,x,UNK,UNK
硕,B-Edu,B,n,石,shuò
士,E-Edu,E,n,士,shì
研,B-Edu,B,n,石,yán
究,I-Edu,M,n,穴,jiū
生,E-Edu,E,n,生,shēng
学,O,B,n,子,xué
历,O,E,n,厂,lì
",",O,S,x,UNK,UNK
拥,B-Hon,B,v,扌,yōng
有,I-Hon,E,v,月,yǒu
C,I-Hon,B,eng,UNK,UNK
P,I-Hon,M,eng,UNK,UNK
A,I-Hon,E,eng,UNK,UNK
、,I-Hon,S,x,UNK,UNK
C,I-Hon,B,eng,UNK,UNK
I,I-Hon,M,eng,UNK,UNK
A,I-Hon,E,eng,UNK,UNK
、,I-Hon,S,x,UNK,UNK
M,I-Hon,B,eng,UNK,UNK
B,I-Hon,M,eng,UNK,UNK
A,I-Hon,E,eng,UNK,UNK
等,I-Hon,S,u,竹,děng
