word,label,bound,flag,radical,pinyin
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
程,B-Per,S,n,禾,chéng
小,I-Per,B,nr,小,xiǎo
可,E-Per,E,nr,口,kě
:,O,S,x,UNK,UNK
男,S-Gdr,S,n,田,nán
",",O,S,x,UNK,UNK
num,B-Bir,B,m,UNK,UNK
num,I-Bir,M,m,UNK,UNK
num,I-Bir,M,m,UNK,UNK
num,I-Bir,E,m,UNK,UNK
年,E-Bir,S,m,干,nián
出,O,B,v,凵,chū
生,O,E,v,生,shēng
",",O,S,x,UNK,UNK
中,O,B,ns,丨,zhōng
国,O,E,ns,囗,guó
国,O,B,n,囗,guó
籍,O,E,n,竹,jí
",",O,S,x,UNK,UNK
中,B-Sch,B,nt,丨,zhōng
国,I-Sch,M,nt,囗,guó
人,I-Sch,M,nt,人,rén
民,I-Sch,M,nt,乛,mín
大,I-Sch,M,nt,大,dà
学,E-Sch,E,nt,子,xué
会,B-Maj,B,n,人,huì
计,I-Maj,M,n,讠,jì
学,E-Maj,E,n,子,xué
博,B-Edu,B,n,十,bó
士,E-Edu,E,n,士,shì
",",O,S,x,UNK,UNK
清,B-Sch,B,nt,氵,qīng
华,I-Sch,M,nt,十,huá
大,I-Sch,M,nt,大,dà
学,E-Sch,M,nt,子,xué
经,B-Col,M,nt,纟,jīng
济,I-Col,M,nt,氵,jì
管,I-Col,M,nt,竹,guǎn
理,I-Col,M,nt,王,lǐ
学,I-Col,M,nt,子,xué
院,E-Col,E,nt,阝,yuàn
工,B-Maj,B,j,工,gōng
商,I-Maj,M,j,口,shāng
管,I-Maj,M,j,竹,guǎn
理,E-Maj,E,j,王,lǐ
博,B-Edu,B,nr,十,bó
士,I-Edu,M,nr,士,shì
后,E-Edu,E,nr,口,hòu
",",O,S,x,UNK,UNK
中,B-Hon,B,ns,丨,zhōng
国,I-Hon,E,ns,囗,guó
注,I-Hon,B,v,氵,zhù
册,I-Hon,E,v,丿,cè
会,I-Hon,B,n,人,huì
计,I-Hon,M,n,讠,jì
师,E-Hon,E,n,巾,shī
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
曾,O,S,d,曰,zēng
任,O,S,v,亻,rèn
北,B-Com,B,nt,匕,běi
京,I-Com,M,nt,亠,jīng
化,I-Com,M,nt,亻,huà
工,I-Com,M,nt,工,gōng
大,I-Com,M,nt,大,dà
学,E-Com,E,nt,子,xué
经,B-Col,B,n,纟,jīng
济,I-Col,E,n,氵,jì
管,I-Col,B,vn,竹,guǎn
理,I-Col,E,vn,王,lǐ
学,I-Col,B,n,子,xué
院,E-Col,E,n,阝,yuàn
教,B-Job,B,n,攵,jiào
授,E-Job,E,n,扌,shòu
、,O,S,x,UNK,UNK
华,B-Com,B,nr,十,huá
锐,I-Com,E,nr,钅,ruì
风,I-Com,B,n,风,fēng
电,I-Com,E,n,田,diàn
科,I-Com,B,n,禾,kē
技,I-Com,E,n,扌,jì
(,I-Com,S,x,UNK,UNK
集,I-Com,B,n,隹,jí
团,I-Com,E,n,囗,tuán
),I-Com,S,x,UNK,UNK
股,I-Com,B,n,月,gǔ
份,I-Com,E,n,亻,fèn
有,I-Com,B,n,月,yǒu
限,I-Com,M,n,阝,xiàn
公,I-Com,M,n,八,gōng
司,E-Com,E,n,口,sī
独,B-Job,B,v,犭,dú
立,I-Job,E,v,立,lì
董,I-Job,B,n,艹,dǒng
事,E-Job,E,n,亅,shì
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
现,O,B,n,见,xiàn
任,O,E,n,亻,rèn
本,B-Zhi,S,r,木,běn
公,I-Zhi,B,n,八,gōng
司,I-Zhi,E,n,口,sī
独,I-Zhi,B,v,犭,dú
立,I-Zhi,E,v,立,lì
董,I-Zhi,B,n,艹,dǒng
事,E-Zhi,E,n,亅,shì
",",O,S,x,UNK,UNK
北,B-Com,B,ns,匕,běi
京,I-Com,E,ns,亠,jīng
交,I-Com,B,n,亠,jiāo
通,I-Com,E,n,辶,tōng
大,I-Com,B,n,大,dà
学,E-Com,E,n,子,xué
会,B-Col,B,n,人,huì
计,I-Col,M,n,讠,jì
学,E-Col,E,n,子,xué
教,B-Job,B,n,攵,jiào
授,I-Job,E,n,扌,shòu
、,I-Job,S,x,UNK,UNK
博,I-Job,B,nr,十,bó
士,I-Job,M,nr,士,shì
生,I-Job,E,nr,生,shēng
导,I-Job,B,n,寸,dǎo
师,E-Job,E,n,巾,shī
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
